"","Terms","Counts","GeneRatio","BgRatio","pValue","FDR","foldEnrichment","geneID","geneSymbol","Category"
"248","GO:2001225~regulation of chloride transport",1,"1/65","11/18669",0.0376488834154832,0.23754120648818,26.1104895104895,"ENSG00000104267","CA2","GO_BP"
"249","GO:0035023~regulation of Rho protein signal transduction",2,"2/65","88/18669",0.0377224790970603,0.23754120648818,6.52762237762238,"ENSG00000198121/ENSG00000111913","LPAR1/RIPOR2","GO_BP"
"250","GO:0002064~epithelial cell development",3,"3/65","213/18669",0.0381642668675241,0.23754120648818,4.04528710725894,"ENSG00000113448/ENSG00000139926/ENSG00000057657","PDE4D/FRMD6/PRDM1","GO_BP"
"251","GO:0017157~regulation of exocytosis",3,"3/65","213/18669",0.0381642668675241,0.23754120648818,4.04528710725894,"ENSG00000220205/ENSG00000206418/ENSG00000166128","VAMP2/RAB12/RAB8B","GO_BP"
"252","GO:0016051~carbohydrate biosynthetic process",3,"3/65","214/18669",0.0386132341448322,0.23754120648818,4.02638389647735,"ENSG00000119938/ENSG00000113580/ENSG00000150907","PPP1R3C/NR3C1/FOXO1","GO_BP"
"253","GO:0010631~epithelial cell migration",4,"4/65","366/18669",0.0386413444867893,0.23754120648818,3.13896595208071,"ENSG00000169554/ENSG00000162407/ENSG00000117020/ENSG00000011426","ZEB2/PLPP3/AKT3/ANLN","GO_BP"
"254","GO:0046364~monosaccharide biosynthetic process",2,"2/65","90/18669",0.0392931236383407,0.23754120648818,6.3825641025641,"ENSG00000113580/ENSG00000150907","NR3C1/FOXO1","GO_BP"
"255","GO:0060191~regulation of lipase activity",2,"2/65","90/18669",0.0392931236383407,0.23754120648818,6.3825641025641,"ENSG00000198121/ENSG00000066468","LPAR1/FGFR2","GO_BP"
"256","GO:0006469~negative regulation of protein kinase activity",3,"3/65","216/18669",0.0395193040572319,0.23754120648818,3.98910256410256,"ENSG00000101255/ENSG00000162999/ENSG00000150457","TRIB3/DUSP19/LATS2","GO_BP"
"257","GO:0007179~transforming growth factor beta receptor signaling pathway",3,"3/65","216/18669",0.0395193040572319,0.23754120648818,3.98910256410256,"ENSG00000169554/ENSG00000105971/ENSG00000150457","ZEB2/CAV2/LATS2","GO_BP"
"258","GO:0090132~epithelium migration",4,"4/65","369/18669",0.0396260327808986,0.23754120648818,3.11344590368981,"ENSG00000169554/ENSG00000162407/ENSG00000117020/ENSG00000011426","ZEB2/PLPP3/AKT3/ANLN","GO_BP"
"259","GO:0002028~regulation of sodium ion transport",2,"2/65","91/18669",0.0400877042959072,0.23754120648818,6.31242603550296,"ENSG00000198947/ENSG00000129682","DMD/FGF13","GO_BP"
"260","GO:0030641~regulation of cellular pH",2,"2/65","91/18669",0.0400877042959072,0.23754120648818,6.31242603550296,"ENSG00000172869/ENSG00000104267","DMXL1/CA2","GO_BP"
"261","GO:0006971~hypotonic response",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000065534","MYLK","GO_BP"
"262","GO:0014745~negative regulation of muscle adaptation",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000150907","FOXO1","GO_BP"
"263","GO:0036295~cellular response to increased oxygen levels",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000150907","FOXO1","GO_BP"
"264","GO:0042711~maternal behavior",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000113580","NR3C1","GO_BP"
"265","GO:0044857~plasma membrane raft organization",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000105971","CAV2","GO_BP"
"266","GO:0060442~branching involved in prostate gland morphogenesis",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000066468","FGFR2","GO_BP"
"267","GO:0060736~prostate gland growth",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000066468","FGFR2","GO_BP"
"268","GO:0070202~regulation of establishment of protein localization to chromosome",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000163468","CCT3","GO_BP"
"269","GO:0070417~cellular response to cold",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000150907","FOXO1","GO_BP"
"270","GO:0106072~negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000184588","PDE4B","GO_BP"
"271","GO:0140719~constitutive heterochromatin formation",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000119969","HELLS","GO_BP"
"272","GO:1903405~protein localization to nuclear body",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000163468","CCT3","GO_BP"
"273","GO:1903867~extraembryonic membrane development",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000129173","E2F8","GO_BP"
"274","GO:1904177~regulation of adipose tissue development",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000084676","NCOA1","GO_BP"
"275","GO:1904816~positive regulation of protein localization to chromosome, telomeric region",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000163468","CCT3","GO_BP"
"276","GO:1904867~protein localization to Cajal body",1,"1/65","12/18669",0.0410014840467402,0.23754120648818,23.9346153846154,"ENSG00000163468","CCT3","GO_BP"
"277","GO:0090130~tissue migration",4,"4/65","374/18669",0.041299083927437,0.238108960857327,3.07182229535171,"ENSG00000169554/ENSG00000162407/ENSG00000117020/ENSG00000011426","ZEB2/PLPP3/AKT3/ANLN","GO_BP"
"278","GO:0009791~post-embryonic development",2,"2/65","93/18669",0.0416951276047852,0.238108960857327,6.17667493796526,"ENSG00000066468/ENSG00000057657","FGFR2/PRDM1","GO_BP"
"279","GO:0030516~regulation of axon extension",2,"2/65","93/18669",0.0416951276047852,0.238108960857327,6.17667493796526,"ENSG00000065320/ENSG00000198910","NTN1/L1CAM","GO_BP"
"280","GO:0051781~positive regulation of cell division",2,"2/65","93/18669",0.0416951276047852,0.238108960857327,6.17667493796526,"ENSG00000066468/ENSG00000079335","FGFR2/CDC14A","GO_BP"
"281","GO:0050679~positive regulation of epithelial cell proliferation",3,"3/65","224/18669",0.0432514988695759,0.241992464035734,3.84663461538462,"ENSG00000066468/ENSG00000117020/ENSG00000105971","FGFR2/AKT3/CAV2","GO_BP"
"282","GO:0032465~regulation of cytokinesis",2,"2/65","95/18669",0.0433265636815793,0.241992464035734,6.04663967611336,"ENSG00000079335/ENSG00000129173","CDC14A/E2F8","GO_BP"
"283","GO:0014820~tonic smooth muscle contraction",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000065534","MYLK","GO_BP"
"284","GO:0031272~regulation of pseudopodium assembly",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000163171","CDC42EP3","GO_BP"
"285","GO:0031274~positive regulation of pseudopodium assembly",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000163171","CDC42EP3","GO_BP"
"286","GO:0032823~regulation of natural killer cell differentiation",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000057657","PRDM1","GO_BP"
"287","GO:0034969~histone arginine methylation",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000057657","PRDM1","GO_BP"
"288","GO:0042921~glucocorticoid receptor signaling pathway",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000113580","NR3C1","GO_BP"
"289","GO:0051132~NK T cell activation",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000120694","HSPH1","GO_BP"
"290","GO:0060670~branching involved in labyrinthine layer morphogenesis",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000066468","FGFR2","GO_BP"
"291","GO:0060746~parental behavior",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000113580","NR3C1","GO_BP"
"292","GO:0075509~endocytosis involved in viral entry into host cell",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000105971","CAV2","GO_BP"
"293","GO:0097475~motor neuron migration",1,"1/65","13/18669",0.044342584091601,0.241992464035734,22.0934911242604,"ENSG00000065320","NTN1","GO_BP"
"294","GO:0048588~developmental cell growth",3,"3/65","228/18669",0.0451818904833966,0.243384208316272,3.77914979757085,"ENSG00000065320/ENSG00000129682/ENSG00000198910","NTN1/FGF13/L1CAM","GO_BP"
"295","GO:0031669~cellular response to nutrient levels",3,"3/65","231/18669",0.0466575842780299,0.243384208316272,3.73006993006993,"ENSG00000084676/ENSG00000152409/ENSG00000150907","NCOA1/JMY/FOXO1","GO_BP"
"296","GO:0006885~regulation of pH",2,"2/65","100/18669",0.0475075943991961,0.243384208316272,5.74430769230769,"ENSG00000172869/ENSG00000104267","DMXL1/CA2","GO_BP"
"297","GO:1990830~cellular response to leukemia inhibitory factor",2,"2/65","100/18669",0.0475075943991961,0.243384208316272,5.74430769230769,"ENSG00000119969/ENSG00000106829","HELLS/TLE4","GO_BP"
"298","GO:0007100~mitotic centrosome separation",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000099901","RANBP1","GO_BP"
"299","GO:0015670~carbon dioxide transport",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000104267","CA2","GO_BP"
"300","GO:0021859~pyramidal neuron differentiation",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000066468","FGFR2","GO_BP"
"301","GO:0022038~corpus callosum development",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000198121","LPAR1","GO_BP"
"302","GO:0031958~corticosteroid receptor signaling pathway",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000113580","NR3C1","GO_BP"
"303","GO:0048070~regulation of developmental pigmentation",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000169554","ZEB2","GO_BP"
"304","GO:0071871~response to epinephrine",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000184588","PDE4B","GO_BP"
"305","GO:0072672~neutrophil extravasation",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000111913","RIPOR2","GO_BP"
"306","GO:0120305~regulation of pigmentation",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000169554","ZEB2","GO_BP"
"307","GO:1901841~regulation of high voltage-gated calcium channel activity",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000184588","PDE4B","GO_BP"
"308","GO:1904814~regulation of protein localization to chromosome, telomeric region",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000163468","CCT3","GO_BP"
"309","GO:1905049~negative regulation of metallopeptidase activity",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000122707","RECK","GO_BP"
"310","GO:1990173~protein localization to nucleoplasm",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000163468","CCT3","GO_BP"
"311","GO:2000105~positive regulation of DNA-templated DNA replication",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000129173","E2F8","GO_BP"
"312","GO:2000402~negative regulation of lymphocyte migration",1,"1/65","14/18669",0.0476722223867365,0.243384208316272,20.5153846153846,"ENSG00000111913","RIPOR2","GO_BP"
"313","GO:0007163~establishment or maintenance of cell polarity",3,"3/65","234/18669",0.0481570528516497,0.243384208316272,3.68224852071006,"ENSG00000111913/ENSG00000129682/ENSG00000119729","RIPOR2/FGF13/RHOQ","GO_BP"
"314","GO:1990823~response to leukemia inhibitory factor",2,"2/65","101/18669",0.0483609685371854,0.243384208316272,5.68743335872049,"ENSG00000119969/ENSG00000106829","HELLS/TLE4","GO_BP"
"1600","GO:0008021~synaptic vesicle",4,"4/64","209/19607",0.00483886919666399,0.194268940084671,5.86333732057416,"ENSG00000220205/ENSG00000206418/ENSG00000184588/ENSG00000166128","VAMP2/RAB12/PDE4B/RAB8B","GO_CC"
"1601","GO:0030175~filopodium",3,"3/64","109/19607",0.00544430448144203,0.194268940084671,8.43190940366972,"ENSG00000198947/ENSG00000111913/ENSG00000129682","DMD/RIPOR2/FGF13","GO_CC"
"1602","GO:0015629~actin cytoskeleton",6,"6/64","499/19607",0.00568155713864385,0.194268940084671,3.68367985971944,"ENSG00000065320/ENSG00000198947/ENSG00000065534/ENSG00000011426/ENSG00000163171/ENSG00000119729","NTN1/DMD/MYLK/ANLN/CDC42EP3/RHOQ","GO_CC"
"1603","GO:0098858~actin-based cell projection",4,"4/64","224/19607",0.00616955231741676,0.194268940084671,5.470703125,"ENSG00000198947/ENSG00000111913/ENSG00000129682/ENSG00000079335","DMD/RIPOR2/FGF13/CDC14A","GO_CC"
"1604","GO:0070382~exocytic vesicle",4,"4/64","227/19607",0.00646210954502739,0.194268940084671,5.39840308370044,"ENSG00000220205/ENSG00000206418/ENSG00000184588/ENSG00000166128","VAMP2/RAB12/PDE4B/RAB8B","GO_CC"
"1605","GO:0005891~voltage-gated calcium channel complex",2,"2/64","45/19607",0.00948704651811172,0.194268940084671,13.6159722222222,"ENSG00000113448/ENSG00000184588","PDE4D/PDE4B","GO_CC"
"1606","GO:0042383~sarcolemma",3,"3/64","136/19607",0.00999277802566925,0.194268940084671,6.75792738970588,"ENSG00000198947/ENSG00000129682/ENSG00000105971","DMD/FGF13/CAV2","GO_CC"
"1607","GO:0030133~transport vesicle",5,"5/64","421/19607",0.0120515101047383,0.194268940084671,3.6384723871734,"ENSG00000220205/ENSG00000206418/ENSG00000184588/ENSG00000105971/ENSG00000166128","VAMP2/RAB12/PDE4B/CAV2/RAB8B","GO_CC"
"1608","GO:0060076~excitatory synapse",2,"2/64","52/19607",0.0125224985144036,0.194268940084671,11.7830528846154,"ENSG00000066468/ENSG00000184588","FGFR2/PDE4B","GO_CC"
"1609","GO:0005819~spindle",5,"5/64","428/19607",0.0128679935446341,0.194268940084671,3.57896466121495,"ENSG00000113580/ENSG00000079335/ENSG00000137692/ENSG00000150457/ENSG00000072571","NR3C1/CDC14A/DCUN1D5/LATS2/HMMR","GO_CC"
"1610","GO:0032420~stereocilium",2,"2/64","56/19607",0.0144226563356927,0.194268940084671,10.94140625,"ENSG00000111913/ENSG00000079335","RIPOR2/CDC14A","GO_CC"
"1611","GO:0098862~cluster of actin-based cell projections",3,"3/64","161/19607",0.0157086123721493,0.194268940084671,5.7085597826087,"ENSG00000111913/ENSG00000071967/ENSG00000079335","RIPOR2/CYBRD1/CDC14A","GO_CC"
"1612","GO:0032589~neuron projection membrane",2,"2/64","60/19607",0.016439110213014,0.194268940084671,10.2119791666667,"ENSG00000082397/ENSG00000111913","EPB41L3/RIPOR2","GO_CC"
"1613","GO:0016328~lateral plasma membrane",2,"2/64","64/19607",0.0185686153819814,0.194268940084671,9.57373046875,"ENSG00000198947/ENSG00000129682","DMD/FGF13","GO_CC"
"1614","GO:0032421~stereocilium bundle",2,"2/64","65/19607",0.0191182816481247,0.194268940084671,9.42644230769231,"ENSG00000111913/ENSG00000079335","RIPOR2/CDC14A","GO_CC"
"1615","GO:0034704~calcium channel complex",2,"2/64","69/19607",0.0213846329327229,0.194268940084671,8.87998188405797,"ENSG00000113448/ENSG00000184588","PDE4D/PDE4B","GO_CC"
"1616","GO:0045121~membrane raft",4,"4/64","327/19607",0.0220582883543053,0.194268940084671,3.74751529051988,"ENSG00000198947/ENSG00000162407/ENSG00000105971/ENSG00000119729","DMD/PLPP3/CAV2/RHOQ","GO_CC"
"1617","GO:0098857~membrane microdomain",4,"4/64","328/19607",0.022277208266702,0.194268940084671,3.73608993902439,"ENSG00000198947/ENSG00000162407/ENSG00000105971/ENSG00000119729","DMD/PLPP3/CAV2/RHOQ","GO_CC"
"1618","GO:0032153~cell division site",2,"2/64","72/19607",0.0231541114621921,0.194268940084671,8.50998263888889,"ENSG00000065534/ENSG00000011426","MYLK/ANLN","GO_CC"
"1619","GO:0030139~endocytic vesicle",4,"4/64","342/19607",0.0254828851779276,0.194268940084671,3.58315058479532,"ENSG00000198121/ENSG00000220205/ENSG00000166128/ENSG00000120694","LPAR1/VAMP2/RAB8B/HSPH1","GO_CC"
"1620","GO:0031253~cell projection membrane",4,"4/64","346/19607",0.0264474488345397,0.194268940084671,3.54172687861272,"ENSG00000198947/ENSG00000082397/ENSG00000111913/ENSG00000071967","DMD/EPB41L3/RIPOR2/CYBRD1","GO_CC"
"1621","GO:0030864~cortical actin cytoskeleton",2,"2/64","80/19607",0.0281544158144714,0.194268940084671,7.658984375,"ENSG00000198947/ENSG00000011426","DMD/ANLN","GO_CC"
"1622","GO:0044224~juxtaparanode region of axon",1,"1/64","10/19607",0.0321733722821856,0.194268940084671,30.6359375,"ENSG00000082397","EPB41L3","GO_CC"
"1623","GO:0070938~contractile ring",1,"1/64","10/19607",0.0321733722821856,0.194268940084671,30.6359375,"ENSG00000011426","ANLN","GO_CC"
"1624","GO:0005798~Golgi-associated vesicle",2,"2/64","89/19607",0.0342460117823092,0.194268940084671,6.88448033707865,"ENSG00000166128/ENSG00000119729","RAB8B/RHOQ","GO_CC"
"1625","GO:0005832~chaperonin-containing T-complex",1,"1/64","11/19607",0.0353341062809582,0.194268940084671,27.8508522727273,"ENSG00000163468","CCT3","GO_CC"
"1626","GO:0033270~paranode region of axon",1,"1/64","11/19607",0.0353341062809582,0.194268940084671,27.8508522727273,"ENSG00000082397","EPB41L3","GO_CC"
"1627","GO:0042589~zymogen granule membrane",1,"1/64","11/19607",0.0353341062809582,0.194268940084671,27.8508522727273,"ENSG00000220205","VAMP2","GO_CC"
"1628","GO:0060198~clathrin-sculpted vesicle",1,"1/64","12/19607",0.0384846787038007,0.194268940084671,25.5299479166667,"ENSG00000220205","VAMP2","GO_CC"
"1629","GO:0055038~recycling endosome membrane",2,"2/64","95/19607",0.038565938332383,0.194268940084671,6.44967105263158,"ENSG00000206418/ENSG00000166128","RAB12/RAB8B","GO_CC"
"1630","GO:0060091~kinocilium",1,"1/64","13/19607",0.0416251217026757,0.194268940084671,23.5661057692308,"ENSG00000079335","CDC14A","GO_CC"
"1631","GO:0097732~9+2 non-motile cilium",1,"1/64","13/19607",0.0416251217026757,0.194268940084671,23.5661057692308,"ENSG00000079335","CDC14A","GO_CC"
"1632","GO:1990907~beta-catenin-TCF complex",1,"1/64","13/19607",0.0416251217026757,0.194268940084671,23.5661057692308,"ENSG00000106829","TLE4","GO_CC"
"1633","GO:1990909~Wnt signalosome",1,"1/64","13/19607",0.0416251217026757,0.194268940084671,23.5661057692308,"ENSG00000122707","RECK","GO_CC"
"1634","GO:0030673~axolemma",1,"1/64","14/19607",0.0447554673294509,0.194268940084671,21.8828125,"ENSG00000082397","EPB41L3","GO_CC"
"1635","GO:0042588~zymogen granule",1,"1/64","14/19607",0.0447554673294509,0.194268940084671,21.8828125,"ENSG00000220205","VAMP2","GO_CC"
"1636","GO:1990531~phospholipid-translocating ATPase complex",1,"1/64","14/19607",0.0447554673294509,0.194268940084671,21.8828125,"ENSG00000143515","ATP8B2","GO_CC"
"1637","GO:0090575~RNA polymerase II transcription regulator complex",3,"3/64","248/19607",0.0474074610571134,0.194268940084671,3.70596018145161,"ENSG00000084676/ENSG00000106829/ENSG00000129173","NCOA1/TLE4/E2F8","GO_CC"
"1638","GO:0030863~cortical cytoskeleton",2,"2/64","108/19607",0.0485869878561981,0.194268940084671,5.67332175925926,"ENSG00000198947/ENSG00000011426","DMD/ANLN","GO_CC"
"1639","GO:0031252~cell leading edge",4,"4/64","422/19607",0.0489853176856306,0.194268940084671,2.90388033175355,"ENSG00000065534/ENSG00000082397/ENSG00000111913/ENSG00000152409","MYLK/EPB41L3/RIPOR2/JMY","GO_CC"
"1776","GO:0042578~phosphoric ester hydrolase activity",7,"7/64","368/18263",0.000294919555819085,0.0575093133847216,5.42803158967391,"ENSG00000113448/ENSG00000119938/ENSG00000162407/ENSG00000126821/ENSG00000079335/ENSG00000184588/ENSG00000162999","PDE4D/PPP1R3C/PLPP3/SGPP1/CDC14A/PDE4B/DUSP19","GO_MF"
"1777","GO:0042577~lipid phosphatase activity",2,"2/64","14/18263",0.00107065048458723,0.100512383377644,40.765625,"ENSG00000162407/ENSG00000126821","PLPP3/SGPP1","GO_MF"
"1778","GO:0004115~3',5'-cyclic-AMP phosphodiesterase activity",2,"2/64","19/18263",0.00198929228886414,0.100512383377644,30.0378289473684,"ENSG00000113448/ENSG00000184588","PDE4D/PDE4B","GO_MF"
"1779","GO:0016791~phosphatase activity",5,"5/64","277/18263",0.00284593779819484,0.100512383377644,5.15089124548736,"ENSG00000119938/ENSG00000162407/ENSG00000126821/ENSG00000079335/ENSG00000162999","PPP1R3C/PLPP3/SGPP1/CDC14A/DUSP19","GO_MF"
"1780","GO:0030552~cAMP binding",2,"2/64","23/18263",0.00291678415448087,0.100512383377644,24.8138586956522,"ENSG00000113448/ENSG00000184588","PDE4D/PDE4B","GO_MF"
"1781","GO:0004114~3',5'-cyclic-nucleotide phosphodiesterase activity",2,"2/64","26/18263",0.00372160810721836,0.100512383377644,21.9507211538462,"ENSG00000113448/ENSG00000184588","PDE4D/PDE4B","GO_MF"
"1782","GO:0003779~actin binding",6,"6/64","438/18263",0.00426406788228173,0.100512383377644,3.90903253424658,"ENSG00000198947/ENSG00000065534/ENSG00000082397/ENSG00000079308/ENSG00000011426/ENSG00000152409","DMD/MYLK/EPB41L3/TNS1/ANLN/JMY","GO_MF"
"1783","GO:0004112~cyclic-nucleotide phosphodiesterase activity",2,"2/64","28/18263",0.00430906089110563,0.100512383377644,20.3828125,"ENSG00000113448/ENSG00000184588","PDE4D/PDE4B","GO_MF"
"1784","GO:0004722~protein serine/threonine phosphatase activity",3,"3/64","101/18263",0.00535754443457297,0.100512383377644,8.47602103960396,"ENSG00000119938/ENSG00000079335/ENSG00000162999","PPP1R3C/CDC14A/DUSP19","GO_MF"
"1785","GO:0001227~DNA-binding transcription repressor activity, RNA polymerase II-specific",5,"5/64","322/18263",0.00538550917853742,0.100512383377644,4.43104619565217,"ENSG00000113580/ENSG00000169554/ENSG00000057657/ENSG00000150907/ENSG00000129173","NR3C1/ZEB2/PRDM1/FOXO1/E2F8","GO_MF"
"1786","GO:0001217~DNA-binding transcription repressor activity",5,"5/64","326/18263",0.00566992931873887,0.100512383377644,4.37667753067485,"ENSG00000113580/ENSG00000169554/ENSG00000057657/ENSG00000150907/ENSG00000129173","NR3C1/ZEB2/PRDM1/FOXO1/E2F8","GO_MF"
"1787","GO:0140662~ATP-dependent protein folding chaperone",2,"2/64","36/18263",0.00705367333812068,0.111600046892801,15.8532986111111,"ENSG00000163468/ENSG00000120694","CCT3/HSPH1","GO_MF"
"1788","GO:0030551~cyclic nucleotide binding",2,"2/64","37/18263",0.00744000312618671,0.111600046892801,15.4248310810811,"ENSG00000113448/ENSG00000184588","PDE4D/PDE4B","GO_MF"
"1789","GO:0044325~transmembrane transporter binding",3,"3/64","128/18263",0.0102660852482019,0.141214414705081,6.6881103515625,"ENSG00000113448/ENSG00000129682/ENSG00000184588","PDE4D/FGF13/PDE4B","GO_MF"
"1790","GO:0008138~protein tyrosine/serine/threonine phosphatase activity",2,"2/64","45/18263",0.0108626472850062,0.141214414705081,12.6826388888889,"ENSG00000079335/ENSG00000162999","CDC14A/DUSP19","GO_MF"
"1791","GO:0044183~protein folding chaperone",2,"2/64","63/18263",0.02058325730208,0.213239670398078,9.05902777777778,"ENSG00000163468/ENSG00000120694","CCT3/HSPH1","GO_MF"
"1792","GO:1990841~promoter-specific chromatin binding",2,"2/64","63/18263",0.02058325730208,0.213239670398078,9.05902777777778,"ENSG00000057657/ENSG00000150907","PRDM1/FOXO1","GO_MF"
"1793","GO:0097110~scaffold protein binding",2,"2/64","66/18263",0.0224559905999858,0.213239670398078,8.64725378787879,"ENSG00000113448/ENSG00000105971","PDE4D/CAV2","GO_MF"
"1794","GO:0004721~phosphoprotein phosphatase activity",3,"3/64","178/18263",0.0245775893869966,0.213239670398078,4.80942766853933,"ENSG00000119938/ENSG00000079335/ENSG00000162999","PPP1R3C/CDC14A/DUSP19","GO_MF"
"1795","GO:0004860~protein kinase inhibitor activity",2,"2/64","70/18263",0.0250581866446947,0.213239670398078,8.153125,"ENSG00000101255/ENSG00000162999","TRIB3/DUSP19","GO_MF"
"1796","GO:0019003~GDP binding",2,"2/64","74/18263",0.0277772139343237,0.213239670398078,7.71241554054054,"ENSG00000206418/ENSG00000166128","RAB12/RAB8B","GO_MF"
"1797","GO:0019210~kinase inhibitor activity",2,"2/64","74/18263",0.0277772139343237,0.213239670398078,7.71241554054054,"ENSG00000101255/ENSG00000162999","TRIB3/DUSP19","GO_MF"
"1798","GO:0060090~molecular adaptor activity",5,"5/64","491/18263",0.0286761600595336,0.213239670398078,2.9058999490835,"ENSG00000119938/ENSG00000220205/ENSG00000082397/ENSG00000105971/ENSG00000162999","PPP1R3C/VAMP2/EPB41L3/CAV2/DUSP19","GO_MF"
"1799","GO:0017018~myosin phosphatase activity",2,"2/64","76/18263",0.0291793937641233,0.213239670398078,7.5094572368421,"ENSG00000079335/ENSG00000162999","CDC14A/DUSP19","GO_MF"
"1800","GO:0030674~protein-macromolecule adaptor activity",4,"4/64","347/18263",0.0333836234161783,0.213239670398078,3.28944524495677,"ENSG00000220205/ENSG00000082397/ENSG00000105971/ENSG00000162999","VAMP2/EPB41L3/CAV2/DUSP19","GO_MF"
"1801","GO:0005522~profilin binding",1,"1/64","10/18263",0.0345044102968812,0.213239670398078,28.5359375,"ENSG00000119729","RHOQ","GO_MF"
"1802","GO:0000774~adenyl-nucleotide exchange factor activity",1,"1/64","11/18263",0.0378897013581312,0.213239670398078,25.9417613636364,"ENSG00000120694","HSPH1","GO_MF"
"1803","GO:0002162~dystroglycan binding",1,"1/64","11/18263",0.0378897013581312,0.213239670398078,25.9417613636364,"ENSG00000198947","DMD","GO_MF"
"1804","GO:0005078~MAP-kinase scaffold activity",1,"1/64","11/18263",0.0378897013581312,0.213239670398078,25.9417613636364,"ENSG00000162999","DUSP19","GO_MF"
"1805","GO:0097371~MDM2/MDM4 family protein binding",1,"1/64","11/18263",0.0378897013581312,0.213239670398078,25.9417613636364,"ENSG00000168411","RFWD3","GO_MF"
"1806","GO:0008081~phosphoric diester hydrolase activity",2,"2/64","90/18263",0.0397496523285673,0.213239670398078,6.34131944444444,"ENSG00000113448/ENSG00000184588","PDE4D/PDE4B","GO_MF"
"1807","GO:0019887~protein kinase regulator activity",3,"3/64","217/18263",0.0406086957058273,0.213239670398078,3.94506048387097,"ENSG00000101255/ENSG00000129682/ENSG00000162999","TRIB3/FGF13/DUSP19","GO_MF"
"1808","GO:0017166~vinculin binding",1,"1/64","12/18263",0.0412633074896829,0.213239670398078,23.7799479166667,"ENSG00000198947","DMD","GO_MF"
"1809","GO:0015631~tubulin binding",4,"4/64","374/18263",0.0420981014575098,0.213239670398078,3.05197192513369,"ENSG00000129682/ENSG00000184588/ENSG00000152409/ENSG00000120694","FGF13/PDE4B/JMY/HSPH1","GO_MF"
"1810","GO:0004000~adenosine deaminase activity",1,"1/64","13/18263",0.044625268386108,0.213239670398078,21.9507211538462,"ENSG00000189007","ADAT2","GO_MF"
