"","Terms","Counts","GeneRatio","BgRatio","pValue","FDR","foldEnrichment","geneID","geneSymbol","Category"
"184","GO:0055025~positive regulation of cardiac muscle tissue development",3,"3/165","58/18012",0.0161210796349096,0.236674877234673,5.64639498432602,"ENSG00000215417/ENSG00000066468/ENSG00000157168","MIR17HG/FGFR2/NRG1","GO_BP"
"185","GO:0071385~cellular response to glucocorticoid stimulus",3,"3/165","58/18012",0.0161210796349096,0.236674877234673,5.64639498432602,"ENSG00000113580/ENSG00000150907/ENSG00000159167","NR3C1/FOXO1/STC1","GO_BP"
"186","GO:0001666~response to hypoxia",8,"8/165","354/18012",0.0164933128355759,0.240837836889377,2.46697483307653,"ENSG00000251562/ENSG00000105974/ENSG00000137449/ENSG00000152455/ENSG00000101945/ENSG00000159167/ENSG00000134013/ENSG00000136492","MALAT1/CAV1/CPEB2/SUV39H2/SUV39H1/STC1/LOXL2/BRIP1","GO_BP"
"187","GO:0006936~muscle contraction",8,"8/165","355/18012",0.0167462793006697,0.242468775370166,2.46002560819462,"ENSG00000182253/ENSG00000065534/ENSG00000113448/ENSG00000172164/ENSG00000105974/ENSG00000152413/ENSG00000159167/ENSG00000123700","SYNM/MYLK/PDE4D/SNTB1/CAV1/HOMER1/STC1/KCNJ2","GO_BP"
"188","GO:0002040~sprouting angiogenesis",5,"5/165","162/18012",0.0167971028817231,0.242468775370166,3.3692480359147,"ENSG00000122707/ENSG00000196411/ENSG00000117020/ENSG00000134013/ENSG00000165757","RECK/EPHB4/AKT3/LOXL2/JCAD","GO_BP"
"189","GO:0021885~forebrain cell migration",3,"3/165","59/18012",0.0168728271520476,0.242468775370166,5.55069337442219,"ENSG00000157168/ENSG00000129682/ENSG00000092445","NRG1/FGF13/TYRO3","GO_BP"
"190","GO:0035024~negative regulation of Rho protein signal transduction",2,"2/165","22/18012",0.0170858180461232,0.2440696332547,9.92396694214876,"ENSG00000105976/ENSG00000111913","MET/RIPOR2","GO_BP"
"191","GO:0010634~positive regulation of epithelial cell migration",5,"5/165","163/18012",0.0172043018035244,0.2440696332547,3.34857780256553,"ENSG00000162407/ENSG00000105976/ENSG00000117020/ENSG00000165757/ENSG00000113140","PLPP3/MET/AKT3/JCAD/SPARC","GO_BP"
"192","GO:0048568~embryonic organ development",9,"9/165","428/18012",0.0172811808044164,0.2440696332547,2.29549702633815,"ENSG00000065320/ENSG00000066468/ENSG00000111913/ENSG00000163132/ENSG00000148516/ENSG00000115380/ENSG00000103034/ENSG00000204262/ENSG00000119042","NTN1/FGFR2/RIPOR2/MSX1/ZEB1/EFEMP1/NDRG4/COL5A2/SATB2","GO_BP"
"193","GO:0007088~regulation of mitotic nuclear division",5,"5/165","164/18012",0.017618002728447,0.2440696332547,3.32815964523282,"ENSG00000079335/ENSG00000180198/ENSG00000134982/ENSG00000137804/ENSG00000138411","CDC14A/RCC1/APC/NUSAP1/HECW2","GO_BP"
"194","GO:0018108~peptidyl-tyrosine phosphorylation",8,"8/165","359/18012",0.0177862447092686,0.2440696332547,2.43261585211446,"ENSG00000105976/ENSG00000157193/ENSG00000066468/ENSG00000105974/ENSG00000196411/ENSG00000157168/ENSG00000115380/ENSG00000092445","MET/LRP8/FGFR2/CAV1/EPHB4/NRG1/EFEMP1/TYRO3","GO_BP"
"195","GO:0048738~cardiac muscle tissue development",6,"6/165","226/18012",0.0179785428202187,0.2440696332547,2.89814963797265,"ENSG00000215417/ENSG00000066468/ENSG00000143995/ENSG00000170989/ENSG00000157168/ENSG00000103034","MIR17HG/FGFR2/MEIS1/S1PR1/NRG1/NDRG4","GO_BP"
"196","GO:1901990~regulation of mitotic cell cycle phase transition",9,"9/165","431/18012",0.0179962043268296,0.2440696332547,2.27951908879983,"ENSG00000079335/ENSG00000101224/ENSG00000124766/ENSG00000105173/ENSG00000134982/ENSG00000072571/ENSG00000097046/ENSG00000138411/ENSG00000197343","CDC14A/CDC25B/SOX4/CCNE1/APC/HMMR/CDC7/HECW2/ZNF655","GO_BP"
"197","GO:0050768~negative regulation of neurogenesis",7,"7/165","292/18012",0.0182144685766872,0.2440696332547,2.61693648816937,"ENSG00000065320/ENSG00000198121/ENSG00000146122/ENSG00000143995/ENSG00000157168/ENSG00000129682/ENSG00000143507","NTN1/LPAR1/DAAM2/MEIS1/NRG1/FGF13/DUSP10","GO_BP"
"198","GO:0071384~cellular response to corticosteroid stimulus",3,"3/165","61/18012",0.0184344248194306,0.2440696332547,5.36870342771982,"ENSG00000113580/ENSG00000150907/ENSG00000159167","NR3C1/FOXO1/STC1","GO_BP"
"199","GO:2001244~positive regulation of intrinsic apoptotic signaling pathway",3,"3/165","61/18012",0.0184344248194306,0.2440696332547,5.36870342771982,"ENSG00000105974/ENSG00000104081/ENSG00000163132","CAV1/BMF/MSX1","GO_BP"
"200","GO:0006937~regulation of muscle contraction",5,"5/165","166/18012",0.0184650665585516,0.2440696332547,3.28806133625411,"ENSG00000113448/ENSG00000105974/ENSG00000129682/ENSG00000159167/ENSG00000123700","PDE4D/CAV1/FGF13/STC1/KCNJ2","GO_BP"
"201","GO:0050900~leukocyte migration",9,"9/165","433/18012",0.0184847459466636,0.2440696332547,2.26899013226958,"ENSG00000103257/ENSG00000106299/ENSG00000113448/ENSG00000105974/ENSG00000198910/ENSG00000111913/ENSG00000170989/ENSG00000184371/ENSG00000108821","SLC7A5/WASL/PDE4D/CAV1/L1CAM/RIPOR2/S1PR1/CSF1/COL1A1","GO_BP"
"202","GO:0021761~limbic system development",4,"4/165","110/18012",0.0185203358463308,0.2440696332547,3.9695867768595,"ENSG00000157193/ENSG00000066468/ENSG00000169554/ENSG00000129682","LRP8/FGFR2/ZEB2/FGF13","GO_BP"
"203","GO:0018212~peptidyl-tyrosine modification",8,"8/165","362/18012",0.01859617100167,0.2440696332547,2.41245605223506,"ENSG00000105976/ENSG00000157193/ENSG00000066468/ENSG00000105974/ENSG00000196411/ENSG00000157168/ENSG00000115380/ENSG00000092445","MET/LRP8/FGFR2/CAV1/EPHB4/NRG1/EFEMP1/TYRO3","GO_BP"
"204","GO:0034629~cellular protein-containing complex localization",2,"2/165","23/18012",0.0186017724903251,0.2440696332547,9.49249011857708,"ENSG00000106299/ENSG00000204899","WASL/MZT1","GO_BP"
"205","GO:0043951~negative regulation of cAMP-mediated signaling",2,"2/165","23/18012",0.0186017724903251,0.2440696332547,9.49249011857708,"ENSG00000198121/ENSG00000113448","LPAR1/PDE4D","GO_BP"
"206","GO:0061436~establishment of skin barrier",2,"2/165","23/18012",0.0186017724903251,0.2440696332547,9.49249011857708,"ENSG00000105976/ENSG00000163347","MET/CLDN1","GO_BP"
"207","GO:2000050~regulation of non-canonical Wnt signaling pathway",2,"2/165","23/18012",0.0186017724903251,0.2440696332547,9.49249011857708,"ENSG00000146122/ENSG00000135299","DAAM2/ANKRD6","GO_BP"
"208","GO:0030198~extracellular matrix organization",8,"8/165","365/18012",0.0194322449040872,0.248727835142971,2.39262764632628,"ENSG00000122707/ENSG00000108821/ENSG00000114270/ENSG00000134013/ENSG00000081052/ENSG00000204262/ENSG00000113140/ENSG00000035862","RECK/COL1A1/COL7A1/LOXL2/COL4A4/COL5A2/SPARC/TIMP2","GO_BP"
"209","GO:0036293~response to decreased oxygen levels",8,"8/165","365/18012",0.0194322449040872,0.248727835142971,2.39262764632628,"ENSG00000251562/ENSG00000105974/ENSG00000137449/ENSG00000152455/ENSG00000101945/ENSG00000159167/ENSG00000134013/ENSG00000136492","MALAT1/CAV1/CPEB2/SUV39H2/SUV39H1/STC1/LOXL2/BRIP1","GO_BP"
"210","GO:0003279~cardiac septum development",4,"4/165","112/18012",0.0196488025913674,0.248727835142971,3.8987012987013,"ENSG00000215417/ENSG00000066468/ENSG00000124766/ENSG00000127418","MIR17HG/FGFR2/SOX4/FGFRL1","GO_BP"
"211","GO:0031109~microtubule polymerization or depolymerization",4,"4/165","112/18012",0.0196488025913674,0.248727835142971,3.8987012987013,"ENSG00000105976/ENSG00000134982/ENSG00000129682/ENSG00000204899","MET/APC/FGF13/MZT1","GO_BP"
"212","GO:0051100~negative regulation of binding",5,"5/165","169/18012",0.0197853861182408,0.248727835142971,3.22969338353954,"ENSG00000105976/ENSG00000105974/ENSG00000111913/ENSG00000163132/ENSG00000013573","MET/CAV1/RIPOR2/MSX1/DDX11","GO_BP"
"213","GO:0003418~growth plate cartilage chondrocyte differentiation",2,"2/165","24/18012",0.0201722733777712,0.248727835142971,9.0969696969697,"ENSG00000168077/ENSG00000114270","SCARA3/COL7A1","GO_BP"
"214","GO:0003433~chondrocyte development involved in endochondral bone morphogenesis",2,"2/165","24/18012",0.0201722733777712,0.248727835142971,9.0969696969697,"ENSG00000168077/ENSG00000114270","SCARA3/COL7A1","GO_BP"
"215","GO:0010288~response to lead ion",2,"2/165","24/18012",0.0201722733777712,0.248727835142971,9.0969696969697,"ENSG00000163347/ENSG00000113140","CLDN1/SPARC","GO_BP"
"216","GO:0034505~tooth mineralization",2,"2/165","24/18012",0.0201722733777712,0.248727835142971,9.0969696969697,"ENSG00000150907/ENSG00000108821","FOXO1/COL1A1","GO_BP"
"217","GO:0051446~positive regulation of meiotic cell cycle",2,"2/165","24/18012",0.0201722733777712,0.248727835142971,9.0969696969697,"ENSG00000101224/ENSG00000163132","CDC25B/MSX1","GO_BP"
"218","GO:0051497~negative regulation of stress fiber assembly",2,"2/165","24/18012",0.0201722733777712,0.248727835142971,9.0969696969697,"ENSG00000105976/ENSG00000170989","MET/S1PR1","GO_BP"
"219","GO:0086064~cell communication by electrical coupling involved in cardiac conduction",2,"2/165","24/18012",0.0201722733777712,0.248727835142971,9.0969696969697,"ENSG00000113448/ENSG00000105974","PDE4D/CAV1","GO_BP"
"220","GO:1904385~cellular response to angiotensin",2,"2/165","24/18012",0.0201722733777712,0.248727835142971,9.0969696969697,"ENSG00000105974/ENSG00000136492","CAV1/BRIP1","GO_BP"
"221","GO:0051147~regulation of muscle cell differentiation",5,"5/165","170/18012",0.0202388996931504,0.248727835142971,3.21069518716578,"ENSG00000066468/ENSG00000111913/ENSG00000157168/ENSG00000163132/ENSG00000148516","FGFR2/RIPOR2/NRG1/MSX1/ZEB1","GO_BP"
"222","GO:0003205~cardiac chamber development",5,"5/165","171/18012",0.020699176377299,0.253238572255603,3.19191919191919,"ENSG00000215417/ENSG00000066468/ENSG00000124766/ENSG00000157168/ENSG00000127418","MIR17HG/FGFR2/SOX4/NRG1/FGFRL1","GO_BP"
"223","GO:0046579~positive regulation of Ras protein signal transduction",3,"3/165","64/18012",0.0209225197024791,0.254823154762033,5.11704545454545,"ENSG00000198121/ENSG00000157168/ENSG00000184371","LPAR1/NRG1/CSF1","GO_BP"
"224","GO:0030336~negative regulation of cell migration",7,"7/165","302/18012",0.021448023977463,0.258508724834071,2.53028296207104,"ENSG00000122707/ENSG00000106299/ENSG00000111913/ENSG00000157168/ENSG00000103034/ENSG00000159167/ENSG00000143507","RECK/WASL/RIPOR2/NRG1/NDRG4/STC1/DUSP10","GO_BP"
"225","GO:0120032~regulation of plasma membrane bounded cell projection assembly",5,"5/165","173/18012",0.0216401576429186,0.258508724834071,3.15501839201261,"ENSG00000106299/ENSG00000105974/ENSG00000111913/ENSG00000111490/ENSG00000134982","WASL/CAV1/RIPOR2/TBC1D30/APC","GO_BP"
"226","GO:0070192~chromosome organization involved in meiotic cell cycle",3,"3/165","65/18012",0.0217908127919165,0.258508724834071,5.03832167832168,"ENSG00000151503/ENSG00000105173/ENSG00000136492","NCAPD3/CCNE1/BRIP1","GO_BP"
"227","GO:0007026~negative regulation of microtubule depolymerization",2,"2/165","25/18012",0.0217962069171584,0.258508724834071,8.73309090909091,"ENSG00000134982/ENSG00000129682","APC/FGF13","GO_BP"
"228","GO:0045332~phospholipid translocation",2,"2/165","25/18012",0.0217962069171584,0.258508724834071,8.73309090909091,"ENSG00000068650/ENSG00000143515","ATP11A/ATP8B2","GO_BP"
"229","GO:0048103~somatic stem cell division",2,"2/165","25/18012",0.0217962069171584,0.258508724834071,8.73309090909091,"ENSG00000066468/ENSG00000129682","FGFR2/FGF13","GO_BP"
"230","GO:0090090~negative regulation of canonical Wnt signaling pathway",5,"5/165","174/18012",0.0221209299130529,0.261219328886311,3.13688610240334,"ENSG00000105974/ENSG00000106829/ENSG00000134982/ENSG00000150907/ENSG00000135299","CAV1/TLE4/APC/FOXO1/ANKRD6","GO_BP"
"231","GO:0060491~regulation of cell projection assembly",5,"5/165","175/18012",0.0226086006626454,0.265495839279565,3.11896103896104,"ENSG00000106299/ENSG00000105974/ENSG00000111913/ENSG00000111490/ENSG00000134982","WASL/CAV1/RIPOR2/TBC1D30/APC","GO_BP"
"232","GO:0021872~forebrain generation of neurons",3,"3/165","66/18012",0.0226785842094473,0.265495839279565,4.96198347107438,"ENSG00000066468/ENSG00000130449/ENSG00000119042","FGFR2/ZSWIM6/SATB2","GO_BP"
"233","GO:0001935~endothelial cell proliferation",5,"5/165","176/18012",0.0231032021241897,0.269305995576392,3.10123966942149,"ENSG00000105974/ENSG00000117020/ENSG00000134013/ENSG00000165757/ENSG00000113140","CAV1/AKT3/LOXL2/JCAD/SPARC","GO_BP"
"234","GO:0017015~regulation of transforming growth factor beta receptor signaling pathway",4,"4/165","118/18012",0.0232854435595997,0.270132380953364,3.70046224961479,"ENSG00000215417/ENSG00000105974/ENSG00000148516/ENSG00000124225","MIR17HG/CAV1/ZEB1/PMEPA1","GO_BP"
"235","GO:0033561~regulation of water loss via skin",2,"2/165","26/18012",0.023472474928201,0.270132380953364,8.3972027972028,"ENSG00000105976/ENSG00000163347","MET/CLDN1","GO_BP"
"236","GO:0034204~lipid translocation",2,"2/165","26/18012",0.023472474928201,0.270132380953364,8.3972027972028,"ENSG00000068650/ENSG00000143515","ATP11A/ATP8B2","GO_BP"
"237","GO:0055008~cardiac muscle tissue morphogenesis",3,"3/165","68/18012",0.0245125570117576,0.271032568071511,4.81604278074866,"ENSG00000066468/ENSG00000170989/ENSG00000157168","FGFR2/S1PR1/NRG1","GO_BP"
"238","GO:0071230~cellular response to amino acid stimulus",3,"3/165","68/18012",0.0245125570117576,0.271032568071511,4.81604278074866,"ENSG00000148516/ENSG00000108821/ENSG00000204262","ZEB1/COL1A1/COL5A2","GO_BP"
"239","GO:0022612~gland morphogenesis",4,"4/165","120/18012",0.0245825229441576,0.271032568071511,3.63878787878788,"ENSG00000065320/ENSG00000066468/ENSG00000105974/ENSG00000184371","NTN1/FGFR2/CAV1/CSF1","GO_BP"
"240","GO:1903844~regulation of cellular response to transforming growth factor beta stimulus",4,"4/165","120/18012",0.0245825229441576,0.271032568071511,3.63878787878788,"ENSG00000215417/ENSG00000105974/ENSG00000148516/ENSG00000124225","MIR17HG/CAV1/ZEB1/PMEPA1","GO_BP"
"241","GO:0048736~appendage development",5,"5/165","179/18012",0.0246289033295378,0.271032568071511,3.04926358557644,"ENSG00000066468/ENSG00000124766/ENSG00000103494/ENSG00000122707/ENSG00000163132","FGFR2/SOX4/RPGRIP1L/RECK/MSX1","GO_BP"
"242","GO:0051099~positive regulation of binding",5,"5/165","179/18012",0.0246289033295378,0.271032568071511,3.04926358557644,"ENSG00000101255/ENSG00000105976/ENSG00000105974/ENSG00000111913/ENSG00000013573","TRIB3/MET/CAV1/RIPOR2/DDX11","GO_BP"
"243","GO:0060173~limb development",5,"5/165","179/18012",0.0246289033295378,0.271032568071511,3.04926358557644,"ENSG00000066468/ENSG00000124766/ENSG00000103494/ENSG00000122707/ENSG00000163132","FGFR2/SOX4/RPGRIP1L/RECK/MSX1","GO_BP"
"244","GO:2001235~positive regulation of apoptotic signaling pathway",5,"5/165","179/18012",0.0246289033295378,0.271032568071511,3.04926358557644,"ENSG00000101955/ENSG00000105974/ENSG00000131188/ENSG00000104081/ENSG00000163132","SRPX/CAV1/PRR7/BMF/MSX1","GO_BP"
"245","GO:0051961~negative regulation of nervous system development",7,"7/165","312/18012",0.0250613095118295,0.271032568071511,2.44918414918415,"ENSG00000065320/ENSG00000198121/ENSG00000146122/ENSG00000143995/ENSG00000157168/ENSG00000129682/ENSG00000143507","NTN1/LPAR1/DAAM2/MEIS1/NRG1/FGF13/DUSP10","GO_BP"
"246","GO:0048639~positive regulation of developmental growth",5,"5/165","180/18012",0.0251515369091769,0.271032568071511,3.03232323232323,"ENSG00000215417/ENSG00000065320/ENSG00000066468/ENSG00000198910/ENSG00000184371","MIR17HG/NTN1/FGFR2/L1CAM/CSF1","GO_BP"
"247","GO:0000188~inactivation of MAPK activity",2,"2/165","27/18012",0.0251999946519441,0.271032568071511,8.08619528619529,"ENSG00000105974/ENSG00000143507","CAV1/DUSP10","GO_BP"
"248","GO:0010971~positive regulation of G2/M transition of mitotic cell cycle",2,"2/165","27/18012",0.0251999946519441,0.271032568071511,8.08619528619529,"ENSG00000101224/ENSG00000097046","CDC25B/CDC7","GO_BP"
"249","GO:0032232~negative regulation of actin filament bundle assembly",2,"2/165","27/18012",0.0251999946519441,0.271032568071511,8.08619528619529,"ENSG00000105976/ENSG00000170989","MET/S1PR1","GO_BP"
"250","GO:0048668~collateral sprouting",2,"2/165","27/18012",0.0251999946519441,0.271032568071511,8.08619528619529,"ENSG00000169554/ENSG00000129682","ZEB2/FGF13","GO_BP"
"251","GO:1990776~response to angiotensin",2,"2/165","27/18012",0.0251999946519441,0.271032568071511,8.08619528619529,"ENSG00000105974/ENSG00000136492","CAV1/BRIP1","GO_BP"
"252","GO:0002062~chondrocyte differentiation",4,"4/165","121/18012",0.0252471427548204,0.271032568071511,3.60871525169046,"ENSG00000168077/ENSG00000115380/ENSG00000114270/ENSG00000134013","SCARA3/EFEMP1/COL7A1/LOXL2","GO_BP"
"253","GO:0051928~positive regulation of calcium ion transport",4,"4/165","121/18012",0.0252471427548204,0.271032568071511,3.60871525169046,"ENSG00000065534/ENSG00000105974/ENSG00000152413/ENSG00000159167","MYLK/CAV1/HOMER1/STC1","GO_BP"
"254","GO:1901653~cellular response to peptide",8,"8/165","385/18012",0.0257046902024159,0.274858025943943,2.26833530106257,"ENSG00000101255/ENSG00000220205/ENSG00000105974/ENSG00000137449/ENSG00000134982/ENSG00000013573/ENSG00000150907/ENSG00000136492","TRIB3/VAMP2/CAV1/CPEB2/APC/DDX11/FOXO1/BRIP1","GO_BP"
"255","GO:0010959~regulation of metal ion transport",8,"8/165","387/18012",0.0264014493026756,0.278816545778196,2.25661263800799,"ENSG00000220205/ENSG00000065534/ENSG00000113448/ENSG00000105974/ENSG00000152413/ENSG00000159167/ENSG00000123700/ENSG00000138411","VAMP2/MYLK/PDE4D/CAV1/HOMER1/STC1/KCNJ2/HECW2","GO_BP"
"256","GO:0007043~cell-cell junction assembly",4,"4/165","123/18012",0.0266087059266707,0.278816545778196,3.550036954915,"ENSG00000082397/ENSG00000163347/ENSG00000105974/ENSG00000134982","EPB41L3/CLDN1/CAV1/APC","GO_BP"
"257","GO:0021953~central nervous system neuron differentiation",5,"5/165","183/18012",0.0267620424877438,0.278816545778196,2.9826130153999,"ENSG00000066468/ENSG00000130449/ENSG00000124766/ENSG00000169554/ENSG00000119042","FGFR2/ZSWIM6/SOX4/ZEB2/SATB2","GO_BP"
"258","GO:0021846~cell proliferation in forebrain",2,"2/165","28/18012",0.0269776985632096,0.278816545778196,7.7974025974026,"ENSG00000066468/ENSG00000169554","FGFR2/ZEB2","GO_BP"
"259","GO:0033137~negative regulation of peptidyl-serine phosphorylation",2,"2/165","28/18012",0.0269776985632096,0.278816545778196,7.7974025974026,"ENSG00000113448/ENSG00000105974","PDE4D/CAV1","GO_BP"
"260","GO:0035116~embryonic hindlimb morphogenesis",2,"2/165","28/18012",0.0269776985632096,0.278816545778196,7.7974025974026,"ENSG00000103494/ENSG00000163132","RPGRIP1L/MSX1","GO_BP"
"261","GO:0045686~negative regulation of glial cell differentiation",2,"2/165","28/18012",0.0269776985632096,0.278816545778196,7.7974025974026,"ENSG00000146122/ENSG00000143507","DAAM2/DUSP10","GO_BP"
"262","GO:0086011~membrane repolarization during action potential",2,"2/165","28/18012",0.0269776985632096,0.278816545778196,7.7974025974026,"ENSG00000105974/ENSG00000123700","CAV1/KCNJ2","GO_BP"
"263","GO:2000146~negative regulation of cell motility",7,"7/165","317/18012",0.0270161223801458,0.278816545778196,2.41055348437052,"ENSG00000122707/ENSG00000106299/ENSG00000111913/ENSG00000157168/ENSG00000103034/ENSG00000159167/ENSG00000143507","RECK/WASL/RIPOR2/NRG1/NDRG4/STC1/DUSP10","GO_BP"
"264","GO:0001736~establishment of planar polarity",4,"4/165","124/18012",0.027305709618403,0.278816545778196,3.52140762463343,"ENSG00000103494/ENSG00000163637/ENSG00000142632/ENSG00000135299","RPGRIP1L/PRICKLE2/ARHGEF19/ANKRD6","GO_BP"
"265","GO:0007164~establishment of tissue polarity",4,"4/165","124/18012",0.027305709618403,0.278816545778196,3.52140762463343,"ENSG00000103494/ENSG00000163637/ENSG00000142632/ENSG00000135299","RPGRIP1L/PRICKLE2/ARHGEF19/ANKRD6","GO_BP"
"266","GO:0051057~positive regulation of small GTPase mediated signal transduction",3,"3/165","71/18012",0.0274094321512438,0.278816545778196,4.61254801536492,"ENSG00000198121/ENSG00000157168/ENSG00000184371","LPAR1/NRG1/CSF1","GO_BP"
"267","GO:0086001~cardiac muscle cell action potential",3,"3/165","71/18012",0.0274094321512438,0.278816545778196,4.61254801536492,"ENSG00000105974/ENSG00000129682/ENSG00000123700","CAV1/FGF13/KCNJ2","GO_BP"
"268","GO:0048844~artery morphogenesis",3,"3/165","72/18012",0.0284138897923357,0.286568186252266,4.54848484848485,"ENSG00000124766/ENSG00000065534/ENSG00000117020","SOX4/MYLK/AKT3","GO_BP"
"269","GO:0060562~epithelial tube morphogenesis",7,"7/165","321/18012",0.0286530665800384,0.286568186252266,2.38051543472104,"ENSG00000065320/ENSG00000105976/ENSG00000066468/ENSG00000124766/ENSG00000169554/ENSG00000184371/ENSG00000103034","NTN1/MET/FGFR2/SOX4/ZEB2/CSF1/NDRG4","GO_BP"
"270","GO:0007409~axonogenesis",9,"9/165","468/18012",0.0286753709156847,0.286568186252266,2.0993006993007,"ENSG00000065320/ENSG00000066468/ENSG00000130449/ENSG00000169554/ENSG00000100784/ENSG00000196411/ENSG00000198910/ENSG00000111962/ENSG00000129682","NTN1/FGFR2/ZSWIM6/ZEB2/RPS6KA5/EPHB4/L1CAM/UST/FGF13","GO_BP"
"271","GO:0010644~cell communication by electrical coupling",2,"2/165","29/18012",0.0288045341851504,0.286568186252266,7.52852664576802,"ENSG00000113448/ENSG00000105974","PDE4D/CAV1","GO_BP"
"272","GO:0018200~peptidyl-glutamic acid modification",2,"2/165","29/18012",0.0288045341851504,0.286568186252266,7.52852664576802,"ENSG00000135912/ENSG00000137941","TTLL4/TTLL7","GO_BP"
"273","GO:0031114~regulation of microtubule depolymerization",2,"2/165","29/18012",0.0288045341851504,0.286568186252266,7.52852664576802,"ENSG00000134982/ENSG00000129682","APC/FGF13","GO_BP"
"274","GO:0071375~cellular response to peptide hormone stimulus",7,"7/165","322/18012",0.0290725915877072,0.288179411504426,2.37312252964427,"ENSG00000101255/ENSG00000220205/ENSG00000105974/ENSG00000137449/ENSG00000134982/ENSG00000150907/ENSG00000136492","TRIB3/VAMP2/CAV1/CPEB2/APC/FOXO1/BRIP1","GO_BP"
"275","GO:0048706~embryonic skeletal system development",4,"4/165","127/18012",0.0294619364355626,0.290976797669047,3.43822476735863,"ENSG00000066468/ENSG00000148516/ENSG00000108821/ENSG00000119042","FGFR2/ZEB1/COL1A1/SATB2","GO_BP"
"276","GO:1903046~meiotic cell cycle process",5,"5/165","189/18012",0.0301771859770681,0.29339938017043,2.88792688792689,"ENSG00000101224/ENSG00000151503/ENSG00000105173/ENSG00000163132/ENSG00000136492","CDC25B/NCAPD3/CCNE1/MSX1/BRIP1","GO_BP"
"277","GO:0048863~stem cell differentiation",6,"6/165","255/18012",0.0302159553408776,0.29339938017043,2.56855614973262,"ENSG00000066468/ENSG00000091127/ENSG00000169554/ENSG00000166197/ENSG00000157168/ENSG00000163132","FGFR2/PUS7/ZEB2/NOLC1/NRG1/MSX1","GO_BP"
"278","GO:0055021~regulation of cardiac muscle tissue growth",3,"3/165","74/18012",0.0304808776170074,0.29339938017043,4.42555282555283,"ENSG00000215417/ENSG00000066468/ENSG00000143995","MIR17HG/FGFR2/MEIS1","GO_BP"
"279","GO:0003413~chondrocyte differentiation involved in endochondral bone morphogenesis",2,"2/165","30/18012",0.0306794639058918,0.29339938017043,7.27757575757576,"ENSG00000168077/ENSG00000114270","SCARA3/COL7A1","GO_BP"
"280","GO:0048873~homeostasis of number of cells within a tissue",2,"2/165","30/18012",0.0306794639058918,0.29339938017043,7.27757575757576,"ENSG00000184371/ENSG00000117020","CSF1/AKT3","GO_BP"
"281","GO:0051491~positive regulation of filopodium assembly",2,"2/165","30/18012",0.0306794639058918,0.29339938017043,7.27757575757576,"ENSG00000106299/ENSG00000111913","WASL/RIPOR2","GO_BP"
"282","GO:0071549~cellular response to dexamethasone stimulus",2,"2/165","30/18012",0.0306794639058918,0.29339938017043,7.27757575757576,"ENSG00000113580/ENSG00000150907","NR3C1/FOXO1","GO_BP"
"283","GO:0097421~liver regeneration",2,"2/165","30/18012",0.0306794639058918,0.29339938017043,7.27757575757576,"ENSG00000163347/ENSG00000138035","CLDN1/PNPT1","GO_BP"
"284","GO:1902751~positive regulation of cell cycle G2/M phase transition",2,"2/165","30/18012",0.0306794639058918,0.29339938017043,7.27757575757576,"ENSG00000101224/ENSG00000097046","CDC25B/CDC7","GO_BP"
"285","GO:1902850~microtubule cytoskeleton organization involved in mitosis",4,"4/165","130/18012",0.0317164824943714,0.300371530797522,3.35888111888112,"ENSG00000101057/ENSG00000180198/ENSG00000137804/ENSG00000204899","MYBL2/RCC1/NUSAP1/MZT1","GO_BP"
"286","GO:0051091~positive regulation of DNA-binding transcription factor activity",6,"6/165","259/18012",0.0322466467159944,0.300371530797522,2.52888732888733,"ENSG00000162407/ENSG00000157193/ENSG00000100784/ENSG00000105974/ENSG00000082512/ENSG00000175592","PLPP3/LRP8/RPS6KA5/CAV1/TRAF5/FOSL1","GO_BP"
"287","GO:1901654~response to ketone",5,"5/165","193/18012",0.0325998672864424,0.300371530797522,2.82807348092322,"ENSG00000113580/ENSG00000163347/ENSG00000105974/ENSG00000175592/ENSG00000150907","NR3C1/CLDN1/CAV1/FOSL1/FOXO1","GO_BP"
"288","GO:0035909~aorta morphogenesis",2,"2/165","31/18012",0.0326014647972366,0.300371530797522,7.04281524926686,"ENSG00000124766/ENSG00000065534","SOX4/MYLK","GO_BP"
"289","GO:0043457~regulation of cellular respiration",2,"2/165","31/18012",0.0326014647972366,0.300371530797522,7.04281524926686,"ENSG00000182199/ENSG00000138035","SHMT2/PNPT1","GO_BP"
"290","GO:0051482~positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway",2,"2/165","31/18012",0.0326014647972366,0.300371530797522,7.04281524926686,"ENSG00000198121/ENSG00000170989","LPAR1/S1PR1","GO_BP"
"291","GO:0055022~negative regulation of cardiac muscle tissue growth",2,"2/165","31/18012",0.0326014647972366,0.300371530797522,7.04281524926686,"ENSG00000215417/ENSG00000143995","MIR17HG/MEIS1","GO_BP"
"292","GO:0061117~negative regulation of heart growth",2,"2/165","31/18012",0.0326014647972366,0.300371530797522,7.04281524926686,"ENSG00000215417/ENSG00000143995","MIR17HG/MEIS1","GO_BP"
"293","GO:0090075~relaxation of muscle",2,"2/165","31/18012",0.0326014647972366,0.300371530797522,7.04281524926686,"ENSG00000113448/ENSG00000123700","PDE4D/KCNJ2","GO_BP"
